,time,open,high,low,close,tick_volume,spread,real_volume
815,1673312340,1.2180900000000001,1.2180900000000001,1.21805,1.21806,6,55,0
816,1673312400,1.21807,1.21822,1.218,1.21803,25,17,0
817,1673312460,1.21803,1.21812,1.21776,1.21789,28,17,0
818,1673312520,1.21789,1.21816,1.21789,1.21816,36,17,0
819,1673312580,1.21816,1.21867,1.21815,1.21857,31,17,0
820,1673312640,1.21861,1.21877,1.21857,1.21876,19,17,0
821,1673312700,1.21875,1.21875,1.21845,1.2184599999999999,14,17,0
822,1673312760,1.2184599999999999,1.21848,1.21836,1.21836,22,17,0
823,1673312820,1.21835,1.21849,1.21835,1.21848,10,17,0
824,1673312880,1.21847,1.21871,1.2184599999999999,1.21871,14,17,0
825,1673312940,1.21871,1.21891,1.21871,1.21887,19,17,0
826,1673313000,1.21886,1.21887,1.21871,1.21872,11,17,0
827,1673313060,1.21872,1.21872,1.21834,1.21834,21,9,0
828,1673313120,1.21834,1.21852,1.21834,1.21852,12,17,0
829,1673313180,1.21851,1.21861,1.2185,1.21861,13,17,0
830,1673313240,1.21861,1.21862,1.21838,1.21841,14,17,0
831,1673313300,1.21839,1.21852,1.21836,1.21836,89,17,0
832,1673313360,1.21836,1.21837,1.21828,1.21828,34,17,0
833,1673313420,1.21828,1.21831,1.21827,1.21828,20,17,0
834,1673313480,1.2183,1.21844,1.21829,1.21842,38,9,0
835,1673313540,1.21844,1.21861,1.21844,1.21849,42,9,0
836,1673313600,1.21849,1.21862,1.21849,1.21857,17,17,0
837,1673313660,1.21857,1.21861,1.21836,1.21838,41,17,0
838,1673313720,1.21839,1.21842,1.21836,1.21841,18,17,0
839,1673313780,1.21841,1.21851,1.21841,1.21844,12,9,0
840,1673313840,1.21844,1.2185,1.21839,1.21839,20,9,0
841,1673313900,1.2184,1.21841,1.21839,1.21839,4,9,0
842,1673313960,1.21839,1.21841,1.21835,1.21839,17,9,0
843,1673314020,1.21839,1.2184,1.21827,1.21827,15,9,0
844,1673314080,1.21827,1.21836,1.21827,1.21836,13,17,0
845,1673314140,1.21836,1.21836,1.21822,1.21824,10,9,0
846,1673314200,1.21825,1.2187000000000001,1.21825,1.21847,66,9,0
847,1673314260,1.21845,1.21859,1.21839,1.21856,53,9,0
848,1673314320,1.21857,1.2186,1.21855,1.21857,20,9,0
849,1673314380,1.21851,1.21851,1.21833,1.21834,26,9,0
850,1673314440,1.21836,1.21839,1.21832,1.21837,15,9,0
851,1673314500,1.21838,1.21852,1.21833,1.21852,36,9,0
852,1673314560,1.21853,1.21853,1.21842,1.2184300000000001,27,9,0
853,1673314620,1.21844,1.21847,1.21841,1.21842,22,9,0
854,1673314680,1.21842,1.21861,1.21835,1.21861,34,9,0
855,1673314740,1.21859,1.21859,1.21842,1.2184300000000001,17,9,0
856,1673314800,1.2184300000000001,1.2185,1.21838,1.21838,20,9,0
857,1673314860,1.21835,1.2184,1.21829,1.2183,23,9,0
858,1673314920,1.21829,1.21829,1.21821,1.21821,21,9,0
859,1673314980,1.21824,1.21824,1.21798,1.218,31,9,0
860,1673315040,1.218,1.21811,1.21798,1.2180900000000001,18,9,0
861,1673315100,1.2180900000000001,1.2180900000000001,1.21804,1.21807,8,9,0
862,1673315160,1.21803,1.2181,1.21803,1.2181,7,9,0
863,1673315220,1.2180900000000001,1.2181,1.21804,1.21808,13,9,0
864,1673315280,1.21805,1.21811,1.21805,1.2180900000000001,11,9,0
865,1673315340,1.21808,1.21812,1.21808,1.21811,17,9,0
866,1673315400,1.21812,1.21812,1.2181,1.21812,7,9,0
867,1673315460,1.21811,1.21811,1.21805,1.2181,8,9,0
868,1673315520,1.2181,1.2181,1.21806,1.2180900000000001,4,9,0
869,1673315580,1.2181,1.21811,1.21805,1.21807,13,9,0
870,1673315640,1.21807,1.2181899999999999,1.21805,1.2181899999999999,10,9,0
871,1673315700,1.2182,1.21856,1.2182,1.21834,25,9,0
872,1673315760,1.21835,1.21849,1.21835,1.21848,22,9,0
873,1673315820,1.2184599999999999,1.2187000000000001,1.2184300000000001,1.21861,28,9,0
874,1673315880,1.21863,1.21865,1.21842,1.21855,31,9,0
875,1673315940,1.21855,1.21857,1.21825,1.21835,58,9,0
876,1673316000,1.21838,1.21838,1.21814,1.21818,50,8,0
877,1673316060,1.21818,1.2183,1.21813,1.21827,35,8,0
878,1673316120,1.21828,1.21839,1.21817,1.21839,33,8,0
879,1673316180,1.21839,1.21897,1.21839,1.21897,69,8,0
880,1673316240,1.21897,1.21982,1.21889,1.21972,87,8,0
881,1673316300,1.21973,1.21973,1.21856,1.21859,80,8,0
882,1673316360,1.21859,1.21875,1.21848,1.21869,52,8,0
883,1673316420,1.21869,1.21892,1.21868,1.21886,40,8,0
884,1673316480,1.21887,1.21892,1.21857,1.21858,53,8,0
885,1673316540,1.21856,1.21856,1.2181899999999999,1.21829,58,8,0
886,1673316600,1.21831,1.2185,1.21825,1.21827,35,8,0
887,1673316660,1.21827,1.21831,1.21812,1.21823,25,8,0
888,1673316720,1.21823,1.21826,1.2180900000000001,1.2180900000000001,49,8,0
889,1673316780,1.2180900000000001,1.21823,1.21798,1.21823,54,8,0
890,1673316840,1.21823,1.21824,1.21815,1.21815,16,8,0
891,1673316900,1.21815,1.21823,1.21806,1.21818,21,8,0
892,1673316960,1.21817,1.21817,1.21757,1.21761,78,8,0
893,1673317020,1.21763,1.21788,1.21759,1.21774,84,8,0
894,1673317080,1.21774,1.21779,1.21767,1.21772,48,8,0
895,1673317140,1.21772,1.2179,1.21768,1.2178,52,8,0
896,1673317200,1.21779,1.21781,1.21753,1.21769,99,8,0
897,1673317260,1.21769,1.21791,1.21769,1.21789,59,8,0
898,1673317320,1.21787,1.21788,1.21762,1.21768,64,8,0
899,1673317380,1.21769,1.21786,1.21761,1.21767,83,8,0
900,1673317440,1.21767,1.21779,1.21765,1.21765,65,8,0
901,1673317500,1.21761,1.21762,1.21717,1.21731,109,8,0
902,1673317560,1.2173,1.21737,1.21717,1.21727,78,8,0
903,1673317620,1.21727,1.21727,1.21698,1.21701,65,8,0
904,1673317680,1.217,1.21721,1.21699,1.21719,49,8,0
905,1673317740,1.21719,1.21741,1.21719,1.21729,31,8,0
906,1673317800,1.21729,1.21739,1.2172399999999999,1.21739,43,8,0
907,1673317860,1.21739,1.21754,1.21727,1.2174800000000001,39,8,0
908,1673317920,1.2174800000000001,1.21753,1.21746,1.21752,28,8,0
909,1673317980,1.2175,1.2177,1.2174,1.21759,53,8,0
910,1673318040,1.21759,1.21763,1.21749,1.21755,48,8,0
911,1673318100,1.21759,1.21763,1.21756,1.21762,21,8,0
912,1673318160,1.21759,1.21763,1.21756,1.21761,30,8,0
913,1673318220,1.21761,1.21773,1.2175799999999999,1.21759,31,8,0
914,1673318280,1.2175799999999999,1.21769,1.21754,1.21768,43,8,0
915,1673318340,1.21768,1.2177,1.21753,1.21759,28,8,0
916,1673318400,1.2175799999999999,1.21765,1.21756,1.21764,33,8,0
917,1673318460,1.21764,1.2178200000000001,1.21763,1.2178,33,8,0
918,1673318520,1.21781,1.21788,1.21778,1.21779,35,8,0
919,1673318580,1.21779,1.2178200000000001,1.21766,1.21766,21,8,0
920,1673318640,1.21766,1.21767,1.2175799999999999,1.2176,29,8,0
921,1673318700,1.2176,1.21778,1.21759,1.21776,36,8,0
922,1673318760,1.21776,1.21787,1.21773,1.21781,28,8,0
923,1673318820,1.2178,1.2178499999999999,1.2178,1.2178200000000001,13,8,0
924,1673318880,1.2178200000000001,1.2178499999999999,1.21775,1.21784,30,8,0
925,1673318940,1.21781,1.21805,1.21779,1.21798,47,8,0
926,1673319000,1.21799,1.21802,1.21778,1.21778,56,8,0
927,1673319060,1.21779,1.21797,1.21777,1.21784,63,8,0
928,1673319120,1.21783,1.21784,1.21711,1.21745,104,4,0
929,1673319180,1.21746,1.2174800000000001,1.21632,1.21699,119,7,0
930,1673319240,1.21696,1.21737,1.21686,1.21721,176,7,0
931,1673319300,1.21721,1.21769,1.21721,1.21768,102,8,0
932,1673319360,1.21768,1.2178200000000001,1.21768,1.21779,35,8,0
933,1673319420,1.21781,1.2178200000000001,1.21767,1.21769,32,8,0
934,1673319480,1.21768,1.21787,1.21757,1.21783,102,8,0
935,1673319540,1.21784,1.21789,1.21736,1.21738,84,8,0
936,1673319600,1.21738,1.21753,1.21713,1.21735,156,8,0
937,1673319660,1.21736,1.21765,1.21696,1.2169699999999999,119,8,0
938,1673319720,1.21699,1.21722,1.21699,1.21718,72,8,0
939,1673319780,1.21719,1.21719,1.2169,1.21702,64,8,0
940,1673319840,1.21702,1.21711,1.21695,1.21701,72,8,0
941,1673319900,1.217,1.217,1.21681,1.21693,41,8,0
942,1673319960,1.21693,1.21731,1.21693,1.21719,46,8,0
943,1673320020,1.21719,1.21736,1.21717,1.21727,53,8,0
944,1673320080,1.21728,1.21743,1.21727,1.21728,55,8,0
945,1673320140,1.21728,1.21728,1.21709,1.21712,54,8,0
946,1673320200,1.21714,1.21728,1.21707,1.21707,45,8,0
947,1673320260,1.21707,1.21709,1.21696,1.2169699999999999,33,8,0
948,1673320320,1.2169699999999999,1.21711,1.21695,1.21707,38,8,0
949,1673320380,1.21708,1.21719,1.217,1.21702,31,8,0
950,1673320440,1.21701,1.21701,1.21656,1.21675,71,8,0
951,1673320500,1.21675,1.21706,1.21668,1.2168700000000001,68,8,0
952,1673320560,1.21688,1.21689,1.21671,1.21689,56,8,0
953,1673320620,1.21689,1.21726,1.21684,1.21723,85,8,0
954,1673320680,1.21723,1.21738,1.21686,1.21689,61,8,0
955,1673320740,1.21689,1.21704,1.21689,1.2169,26,8,0
956,1673320800,1.2169,1.21703,1.21689,1.2169,40,8,0
957,1673320860,1.21688,1.21701,1.21679,1.217,37,8,0
958,1673320920,1.21699,1.21699,1.21677,1.21693,44,8,0
959,1673320980,1.21693,1.21731,1.21691,1.21725,67,8,0
960,1673321040,1.21725,1.21733,1.21716,1.21728,40,8,0
961,1673321100,1.21728,1.21737,1.21716,1.21721,47,8,0
962,1673321160,1.2172,1.2176,1.21717,1.21756,52,8,0
963,1673321220,1.21751,1.21781,1.2174800000000001,1.21781,47,8,0
964,1673321280,1.21781,1.21832,1.21781,1.2181899999999999,82,8,0
965,1673321340,1.2181899999999999,1.21848,1.21806,1.21821,98,8,0
966,1673321400,1.21821,1.21823,1.2178200000000001,1.21791,78,8,0
967,1673321460,1.21788,1.21807,1.2178200000000001,1.21783,60,8,0
968,1673321520,1.2178,1.21806,1.21775,1.21778,100,8,0
969,1673321580,1.21777,1.21788,1.2175799999999999,1.2178200000000001,124,8,0
970,1673321640,1.2178,1.21798,1.21771,1.21796,101,8,0
971,1673321700,1.21798,1.21817,1.21776,1.21777,100,8,0
972,1673321760,1.21777,1.2178499999999999,1.21767,1.2178200000000001,92,8,0
973,1673321820,1.2178200000000001,1.21818,1.21777,1.21818,63,8,0
974,1673321880,1.21817,1.2181899999999999,1.21795,1.21805,86,8,0
975,1673321940,1.21805,1.2180900000000001,1.21783,1.21794,40,8,0
976,1673322000,1.2179,1.21797,1.21775,1.21777,62,8,0
977,1673322060,1.21777,1.21779,1.21766,1.21776,44,8,0
978,1673322120,1.21777,1.21781,1.2177,1.21779,47,8,0
979,1673322180,1.21777,1.21795,1.21775,1.21795,44,8,0
980,1673322240,1.21796,1.21797,1.21783,1.21789,40,8,0
981,1673322300,1.21788,1.21805,1.21788,1.21789,52,8,0
982,1673322360,1.21789,1.21821,1.21777,1.2181899999999999,98,8,0
983,1673322420,1.21821,1.2183,1.21766,1.21777,100,8,0
984,1673322480,1.21777,1.21781,1.21763,1.21776,103,8,0
985,1673322540,1.21776,1.21791,1.21774,1.21775,73,8,0
986,1673322600,1.21773,1.21775,1.21756,1.21756,76,8,0
987,1673322660,1.21756,1.21771,1.2174800000000001,1.2177,100,8,0
988,1673322720,1.2177,1.2178200000000001,1.21757,1.21771,101,8,0
989,1673322780,1.2177,1.2178,1.21756,1.21776,74,8,0
990,1673322840,1.21775,1.21796,1.21774,1.21793,60,8,0
991,1673322900,1.21794,1.21799,1.21775,1.2178,97,8,0
992,1673322960,1.21781,1.21799,1.21779,1.2178499999999999,100,8,0
993,1673323020,1.21784,1.21799,1.21781,1.21791,91,8,0
994,1673323080,1.21791,1.218,1.21781,1.21797,57,8,0
995,1673323140,1.21797,1.21807,1.2178499999999999,1.21796,48,8,0
996,1673323200,1.21796,1.21796,1.21776,1.21778,49,8,0
997,1673323260,1.21778,1.21778,1.21745,1.21746,61,8,0
998,1673323320,1.21746,1.21772,1.21746,1.21766,49,8,0
999,1673323380,1.21757,1.21767,1.21757,1.21765,12,8,0
